source,source.doi,Reference,author, year,doi,System,zone, Sampling.location,unaligned.particle.L.master,unaligned.particle.kg.master,fiber.percentage,frequent.polymer,sample.matrix,Min.particle.size.um,Max.particle.size.um,Lowest_size_of_fitration_um,Lowest_size_reported_um
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,South Africa,,1600.000000,0.130000,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Urban Canal & Stormwater Pond,Source Zone,Japan,,3299.000000,0.130000,,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,South Africa,,1900.000000,0.110000,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Urban Canal & Stormwater Pond,Source Zone,Japan,,1845.000000,0.050000,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Thailand,,82.000000,,,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Thailand,,83.000000,,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Thailand,,165.000000,,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Thailand,,165.000000,,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Malaysia,,248.000000,,,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Malaysia,,328.000000,,PE,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Matsuguma et al. 2017,Matsuguma et al. ,2017,https://doi.org/10.1007/s00244-017-0414-9,Coastal Soil,Boundary Zone,Malaysia,,,,,soil,315,,315,315
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Minor et al. 2020,Minor et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.140824,Lake,Boundary Zone,USA,,55.000000,0.490000,,soil,100,,0.45,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,62.700000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,12.000000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,21.200000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,28.000000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,37.200000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,38.800000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Mohamed Nor et al. 2014,Mohamed Nor et al. ,2014,https://doi.org/10.1016/j.marpolbul.2013.11.025,Coastal Soil,Boundary Zone,Singapore,,57.300000,0.720000,,soil,20,,1.6,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017a,Naji et al. a,2017,https://doi.org/10.1016/j.marpolbul.2016.11.032,Coastal Soil,Boundary Zone,Iran,,2.000000,0.830000,PET,soil,20,,25,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017a,Naji et al. a,2017,https://doi.org/10.1016/j.marpolbul.2016.11.032,Coastal Soil,Boundary Zone,Iran,,14.000000,0.830000,PET,soil,20,,25,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017a,Naji et al. a,2017,https://doi.org/10.1016/j.marpolbul.2016.11.032,Coastal Soil,Boundary Zone,Iran,,26.000000,0.830000,PET,soil,20,,25,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017a,Naji et al. a,2017,https://doi.org/10.1016/j.marpolbul.2016.11.032,Coastal Soil,Boundary Zone,Iran,,122.000000,0.830000,PET,soil,20,,25,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017a,Naji et al. a,2017,https://doi.org/10.1016/j.marpolbul.2016.11.032,Coastal Soil,Boundary Zone,Iran,,1258.000000,0.830000,PET,soil,20,,25,20
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017b,Naji et al. b,2017,https://doi.org/10.1007/s11356-017-9587-z,Coastal Soil,Boundary Zone,Iran,,36.000000,0.880000,PET,soil,60,,25,60
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017b,Naji et al. b,2017,https://doi.org/10.1007/s11356-017-9587-z,Coastal Soil,Boundary Zone,Iran,,42.700000,0.880000,PET,soil,60,,25,60
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017b,Naji et al. b,2017,https://doi.org/10.1007/s11356-017-9587-z,Coastal Soil,Boundary Zone,Iran,,103.000000,0.880000,PET,soil,60,,25,60
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Naji et al. 2017b,Naji et al. b,2017,https://doi.org/10.1007/s11356-017-9587-z,Coastal Soil,Boundary Zone,Iran,,125.000000,0.880000,PET,soil,60,,25,60
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nel et al 2015,Nel et al ,2015,https://doi.org/10.1016/j.marpolbul.2015.09.043,Coastal Soil,Boundary Zone,South Africa,,,0.900000,,soil,65,,65,65
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nematollahi et al. 2020,Nematollahi et al. ,2020,10.1016/j.ecoenv.2020.111137,Coastal Soil,Boundary Zone,Iran,,4.000000,0.970000,PET,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nematollahi et al. 2020,Nematollahi et al. ,2020,10.1016/j.ecoenv.2020.111137,Coastal Soil,Boundary Zone,Iran,,48.000000,0.970000,PET,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Nematollahi et al. 2020,Nematollahi et al. ,2020,10.1016/j.ecoenv.2020.111137,Coastal Soil,Boundary Zone,Iran,,32.000000,0.970000,PET,soil,100,,2,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Olesen et al. 2019,Olesen et al. ,2019,https://doi.org/10.3390/w11071466,Urban Canal & Stormwater Pond,Source Zone,Denmark,,945000.000000,0.190000,PP,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2017b,Peng et al. b,2017,https://doi.org/10.1016/j.envpol.2016.12.064,River,Conveyer Zone,China,,82.000000,0.930000,Rayon,soil,46.8,,1,46.8
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2017b,Peng et al. b,2017,https://doi.org/10.1016/j.envpol.2016.12.064,River,Conveyer Zone,China,,118.000000,0.930000,Rayon,soil,46.8,,1,46.8
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2017b,Peng et al. b,2017,https://doi.org/10.1016/j.envpol.2016.12.064,River,Conveyer Zone,China,,169.000000,0.930000,Rayon,soil,46.8,,1,46.8
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2017b,Peng et al. b,2017,https://doi.org/10.1016/j.envpol.2016.12.064,River,Conveyer Zone,China,,89.000000,0.930000,Rayon,soil,46.8,,1,46.8
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,53.000000,0.880000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,1600.000000,0.110000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,410.000000,0.090000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,723.000000,0.060000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,1535.000000,0.060000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,765.000000,0.040000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Peng et al. 2018,Peng et al. ,2018,https://doi.org/10.1016/j.envpol.2017.11.034,River,Conveyer Zone,China,,1120.000000,0.030000,PP,soil,100,,1,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.231700,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.306400,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.307300,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.338900,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.544600,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.562100,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.584000,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,0.667200,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Piehl et al. 2018,Piehl et al. ,2018,https://doi.org/10.1038/s41598-018-36172-y,Agricultural Soil,Conveyer Zone,Germany,,1.246100,0.130000,PE,soil,1000,,1000,1000
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rao et al 2020,Rao et al ,2020,https://doi.org/10.1007/s00128-019-02771-2,River,Conveyer Zone,China,,5.000000,0.340000,PE,soil,200,,30,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rao et al 2020,Rao et al ,2020,https://doi.org/10.1007/s00128-019-02771-2,River,Conveyer Zone,China,,72.000000,0.340000,PE,soil,200,,30,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rao et al 2020,Rao et al ,2020,https://doi.org/10.1007/s00128-019-02771-2,River,Conveyer Zone,China,,26.000000,0.340000,PE,soil,200,,30,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rasta et al. 2020,Rasta et al. ,2020,10.1016/j.marpolbul.2020.111541,Wetland,Boundary Zone,Iran,,140.000000,0.890000,PP,soil,500,,5,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rasta et al. 2020,Rasta et al. ,2020,10.1016/j.marpolbul.2020.111541,Wetland,Boundary Zone,Iran,,2820.000000,0.890000,PP,soil,500,,5,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rasta et al. 2020,Rasta et al. ,2020,10.1016/j.marpolbul.2020.111541,Wetland,Boundary Zone,Iran,,113.000000,0.890000,PP,soil,500,,5,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rasta et al. 2020,Rasta et al. ,2020,10.1016/j.marpolbul.2020.111541,Wetland,Boundary Zone,Iran,,3690.000000,0.890000,PP,soil,500,,5,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,100.000000,0.680000,PP,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,451.063830,0.410000,PP,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,631.914894,0.310000,PP,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,17.021277,0.240000,PE,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,204.255319,0.240000,PE,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Rodrigues et al 2018,Rodrigues et al ,2018,https://doi.org/10.1016/j.scitotenv.2018.03.233,River,Conveyer Zone,Portugal,,514.893617,0.210000,PE,soil,,,55,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,S. Zhang et al. 2020,S. Zhang et al. ,2020,https://doi.org/10.1016/j.scitotenv.2019.135091,Agricultural Soil,Conveyer Zone,China,,,,,soil,50,,3,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,S. Zhang et al. 2020,S. Zhang et al. ,2020,https://doi.org/10.1016/j.scitotenv.2019.135091,Agricultural Soil,Conveyer Zone,China,,,,,soil,50,,3,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,S. Zhang et al. 2020,S. Zhang et al. ,2020,https://doi.org/10.1016/j.scitotenv.2019.135091,Agricultural Soil,Conveyer Zone,China,,,,,soil,50,,3,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,S. Zhang et al. 2020,S. Zhang et al. ,2020,https://doi.org/10.1016/j.scitotenv.2019.135091,Agricultural Soil,Conveyer Zone,China,,,,,soil,50,,3,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,S. Zhang et al. 2020,S. Zhang et al. ,2020,https://doi.org/10.1016/j.scitotenv.2019.135091,Agricultural Soil,Conveyer Zone,China,,,,,soil,50,,3,50
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133712,River,Conveyer Zone,India,,421.000000,,PET,soil,63,,63,63
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133712,River,Conveyer Zone,India,,146.000000,,PET,soil,63,,63,63
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133713,River,Conveyer Zone,India,,174.000000,,PET,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133714,River,Conveyer Zone,India,,117.000000,,PET,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133715,River,Conveyer Zone,India,,187.000000,,PET,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133716,River,Conveyer Zone,India,,331.000000,,PET,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Sarkar et al. 2019,Sarkar et al. ,2019,https://doi.org/10.1016/j.scitotenv.2019.133717,River,Conveyer Zone,India,,578.000000,,PET,soil,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Scheurer & Bigalke et al 2017,Scheurer & Bigalke et al ,2017,https://doi.org/10.1021/acs.est.7b06003,Estuary & Forest Soil,Boundary Zone,Switzerland,,16.000000,,,soil,125,,0.45,125
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Scheurer & Bigalke et al 2017,Scheurer & Bigalke et al ,2017,https://doi.org/10.1021/acs.est.7b06003,Estuary & Forest Soil,Boundary Zone,Switzerland,,17.000000,,,soil,125,,0.45,125
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Scheurer & Bigalke et al 2017,Scheurer & Bigalke et al ,2017,https://doi.org/10.1021/acs.est.7b06003,Estuary & Forest Soil,Boundary Zone,Switzerland,,33.000000,,,soil,125,,0.45,125
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Scheurer & Bigalke et al 2017,Scheurer & Bigalke et al ,2017,https://doi.org/10.1021/acs.est.7b06003,Estuary & Forest Soil,Boundary Zone,Switzerland,,46.000000,,,soil,125,,0.45,125
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Scheurer & Bigalke et al 2017,Scheurer & Bigalke et al ,2017,https://doi.org/10.1021/acs.est.7b06003,Estuary & Forest Soil,Boundary Zone,Switzerland,,49.000000,,,soil,125,,0.45,125
